panel_id,human,fold,pred_handfeat_oof,pred_tfidf_oof,pred_embed_oof,pred_handfeat_lopo,pred_tfidf_lopo,pred_embed_lopo
train/2021006266,3.0,4,3.025308017366042,3.873690757181491,3.1632730960845947,2.91472923419062,3.4640414046634174,3.4890687465667725
train/2431006229,3.0,1,3.365891591218992,3.481352210724723,3.3601338863372803,3.3418607260431226,3.051121102757986,3.4639949798583984
train/2021001027,3.0,3,2.082244792789649,2.538339995839901,1.8834623098373413,1.9833184798102566,2.474003309129725,2.3970203399658203
train/2311003579,2.0,4,2.014859052583869,2.3860655700075,2.887021541595459,1.9612376397044433,2.2669316015124674,3.37713360786438
train/2431001413,2.0,4,2.569960785635894,2.568509258333834,2.2695884704589844,2.4641723998801788,2.496529676963892,2.752842426300049
train/2021004476,3.0,4,2.5525431758414365,2.8431924786107956,2.767285108566284,2.505977821406482,2.7625832855503396,3.0761735439300537
train/2021007823,3.0,0,2.6786799463280184,3.157767535638122,2.8706626892089844,2.6265838582890946,2.968327589913272,3.227651357650757
train/2221006017,4.0,2,3.075271886286973,3.1873596676872467,3.5661633014678955,3.053337819496983,2.8773741949461384,3.962087869644165
train/2431006601,2.0,0,1.7514076360453112,2.672102181356797,2.712848424911499,1.6583586669716168,2.2694788263337844,3.438955545425415
train/2311000448,4.0,2,3.3317298649381466,3.400976812713613,4.12424898147583,3.301015946208856,3.0446492020251856,4.460992336273193
train/2221007030,2.0,3,2.511998705952762,2.7963059454016346,2.5295588970184326,2.4574511860387536,2.7571515186051228,2.9900386333465576
train/2431007730,2.0,3,2.7260591934454323,2.9305750228401957,3.1237430572509766,2.701136271152995,2.8734487776503794,3.521149158477783
train/2021006550,4.0,3,2.952465664785339,3.054119699549046,3.566941738128662,2.8799027187881436,3.1166440370153827,3.940203905105591
train/2311000961,5.0,3,3.9840686018650024,4.671088203434536,4.641811370849609,3.9501890235712596,4.419968529087818,4.939521312713623
train/2431001294,2.0,2,1.8814005805847243,2.534139208067189,1.8359739780426025,1.8358407831664274,2.5078122821126794,2.6187903881073
train/2311005831,2.0,3,2.0064411157786783,1.7931945861567626,2.8119945526123047,1.9375626337907939,1.557171901825406,3.342695951461792
train/2311001207,2.0,3,1.7887477262632423,2.269283055732163,2.495483875274658,1.7340217442099992,2.084050167608896,3.018725872039795
train/2431002738,3.0,0,2.1416057007869185,2.5557940038201004,2.59768009185791,2.062923904131181,2.419192525133266,2.9777719974517822
train/2431004234,3.0,2,2.9385195046863517,2.831886689777329,3.5077733993530273,2.8635143949244286,2.9348458262485275,4.054468631744385
train/2431004404,3.0,2,2.4468194277830717,2.1423119864369,3.0932085514068604,2.4149511620795767,2.2007527234199955,3.3638319969177246
train/2021001264,4.0,1,3.410736020634273,3.6041094897777524,3.6497840881347656,3.352417063831155,3.2458777350588672,4.23408842086792
train/2221006548,3.0,0,3.159432943254222,3.370932238995762,3.2790958881378174,3.095940631890273,3.0818877467868018,3.7434287071228027
train/2021004352,3.0,1,3.1005148310204036,3.013085949733565,3.105100154876709,3.0626690581231313,2.873585843459823,3.5823566913604736
train/2221006521,4.0,1,2.9371054929422242,3.2627320244782667,3.536999464035034,2.877630246912744,3.161919471647217,3.8197426795959473
train/2221006131,3.0,4,2.6721304686483216,2.8685893061887606,2.653294324874878,2.615141189023329,2.250371569766435,3.1223981380462646
train/2221002917,4.0,3,3.6611734365073274,3.8601511268906004,3.946658134460449,3.6191447624110533,3.795566874154702,4.2474799156188965
train/2021002961,2.0,3,2.636640931109912,2.582254045607754,2.992875337600708,2.564372180338216,2.522255523479534,3.4017727375030518
train/2311002564,3.0,1,2.699496329511857,2.8897320745173074,2.344010353088379,2.612605461506694,2.7420245130974914,2.7216310501098633
train/2311007221,3.0,0,1.9563691157679668,2.437217395396634,2.473525285720825,1.863863900726045,2.436313795664616,3.0412776470184326
train/2311004869,3.0,4,2.1541749397996046,2.511711525688278,3.07378888130188,2.089808595878271,2.2038937807901924,3.603557825088501
train/2311005016,2.0,4,1.7303817175902838,1.6237101535391965,2.051456928253174,1.6632466887128936,1.2548464668225743,2.610755681991577
train/2021002236,4.0,0,3.336375356578048,3.404507221043616,3.547208786010742,3.2796060784894534,3.416403449191206,4.1496148109436035
train/2021004999,3.0,3,2.0888997271381506,2.5453571978029315,1.9636565446853638,2.0359780779150443,2.3527896248295415,2.303908348083496
train/2311002289,3.0,1,2.6592440180100354,3.1325252000879145,2.779635429382324,2.6160551566505497,2.932476915951135,3.198660135269165
train/2431002258,4.0,4,3.0498442196374174,3.4251175033782144,2.872048854827881,2.979397853493921,3.0878209486217965,3.369645118713379
train/2021005677,2.0,0,1.9459578148343093,2.6356953410537725,2.817272663116455,1.8964327420026008,2.384554158499828,3.077223300933838
train/2311004087,2.0,3,2.013917268143429,2.8927858054499387,2.5329856872558594,1.9468032739823324,2.8082706069057064,3.058833599090576
train/2221007269,2.0,1,2.0896837944513913,1.8821441338427694,2.3330469131469727,2.0032643473440874,1.687062985928371,2.5759780406951904
train/2221005398,3.0,0,2.130076033204128,3.0701363537681905,3.0237197875976562,2.0452510383199565,2.9041318212277325,3.607130289077759
train/2431000191,3.0,0,2.63086953497474,2.8106774952996254,2.6883339881896973,2.565949786692153,2.3944535041030557,3.2571933269500732
train/2431007705,2.0,4,1.9580916666968886,2.417886882278209,1.800492763519287,1.8883432126541315,2.3708263525979785,2.339327812194824
train/2221002241,2.0,1,2.03922239532171,1.9171616195904928,2.0400044918060303,1.9577911057000537,1.9656384628733603,2.4482522010803223
train/2311004222,3.0,2,2.6029626390275347,2.836897682877282,2.6585793495178223,2.552623329331351,2.7284864859866995,3.323925495147705
train/2221000434,3.0,0,3.2280646304004685,3.1730958900680966,4.031752109527588,3.1810666785650734,2.915431678412004,4.556236267089844
train/2221006661,5.0,2,3.5847693468775232,3.7721390756142252,4.628418922424316,3.5402135232824468,3.593393300229313,5.140325546264648
train/2221006335,3.0,1,3.241816055760765,3.2990636511960156,3.500692367553711,3.2160867045749635,3.199470026727228,4.087294578552246
train/2311006403,3.0,0,2.5241145131848834,2.7527294005549,2.5894970893859863,2.4547851762543638,2.477433756448068,2.82556414604187
train/2221007064,3.0,4,1.9355507901821045,2.471477862543514,2.20255970954895,1.8347113598963842,2.371335046292554,2.7808408737182617
train/2431002045,3.0,1,2.54150726085389,2.6864885209461526,2.6183691024780273,2.4744654862459603,2.5740831179538652,3.1043264865875244
train/2221003425,3.0,0,1.878061700103907,2.3649342303037377,2.1667683124542236,1.8195276389938262,2.0953787504721615,2.4741408824920654
train/2311006454,4.0,1,3.6162180377715756,4.247589963897996,4.163887023925781,3.5856241163317346,3.9175819309678483,4.4792022705078125
train/2311002106,3.0,0,2.7502803408859195,2.7860975222260933,2.8988242149353027,2.710748075427843,2.6523676945101338,3.170299530029297
train/2311003463,3.0,1,3.2010398273624805,3.644132535233888,3.466132164001465,3.1344946020530693,3.4075259144694434,3.9475226402282715
train/2021004824,3.0,2,2.837525708860698,3.2103848615259265,2.4711599349975586,2.7856614637757717,3.0318629307860387,2.801510810852051
train/2311006152,3.0,3,2.667874094674787,3.0930668498310427,3.484222650527954,2.6144174909540805,2.9982570971755065,3.6550240516662598
train/2221007374,3.0,3,2.3627215999917324,2.8967190161738685,2.93127179145813,2.312126256170385,2.4473916825001405,3.371259927749634
train/2431001006,2.0,0,2.498494834819791,2.433262892774172,2.7158732414245605,2.452271779181902,2.414022793842455,3.3188650608062744
train/2021005316,3.0,2,3.688579645089241,3.6796651983966098,4.000081539154053,3.6221910098013717,3.8664419814024984,4.489599704742432
train/2021005294,2.0,1,1.824247606703722,2.259231631136384,2.556736946105957,1.764342091074101,1.7785336371649219,3.2626242637634277
train/2311001363,3.0,3,2.500744991143098,3.0741276428474356,3.0570061206817627,2.4507027579074485,3.0803795944570145,3.5188658237457275
train/2431006466,4.0,3,3.348819859470269,4.473819187562764,3.880460739135742,3.3180125877370736,3.882876520552099,4.239973545074463
train/2021003224,3.0,4,2.391908691940052,3.299850914584016,2.8286468982696533,2.313418929475882,2.7083235623559583,3.356809139251709
train/2431007799,3.0,2,2.927056320679372,3.2286624107737603,3.277226686477661,2.869477055763244,3.0994033380208736,3.628068685531616
train/2311003706,2.0,0,1.955167648606222,2.7755784310076734,2.2887561321258545,1.863949560516969,2.693975209437653,3.083965539932251
train/2221000108,4.0,1,3.3443830578681446,3.4044728375586026,3.472895622253418,3.277372251415024,2.9708107350275603,3.9743549823760986
train/2311005873,2.0,4,2.0061432647579274,2.591374992879195,2.536817789077759,1.977195197631662,2.3782116568950924,3.0887746810913086
train/2221004014,3.0,2,2.559116133567989,2.8987760939928617,2.974760055541992,2.4778685371492912,2.6294894900640102,3.546565294265747
train/2221001775,3.0,0,2.5853818346681363,2.5560121201472588,3.4911553859710693,2.4982878563359896,2.6771868380184607,3.8744547367095947
train/2431000620,3.0,1,2.8690050918105854,3.044625094841232,3.4824695587158203,2.8355024598184544,3.1451643564715535,3.916773796081543
train/2221007501,3.0,1,3.1977917556356803,2.811836989186423,2.58846116065979,3.121778100393442,2.5129698086979255,3.0683488845825195
train/2221002488,4.0,2,3.264176857894008,4.140480289523587,3.8424673080444336,3.219008637949631,3.9729075566958607,4.267919540405273
train/2221007510,3.0,3,1.9541327917402223,2.929110479960558,2.7893755435943604,1.9007532456153886,2.7983060988124633,3.2856366634368896
train/2221002224,2.0,0,2.220301319547963,2.244540238987037,2.73744797706604,2.15445700348263,2.1464528620202383,3.3260397911071777
train/2311006381,3.0,0,2.6286759286961923,2.861852679647161,3.026092529296875,2.571079361798432,2.4751545290961765,3.3730483055114746
train/2021004212,3.0,4,3.074559250839224,2.5187072496960874,2.5081145763397217,3.036732860256732,2.332411185440022,3.099433422088623
train/2431004528,3.0,1,1.8080781753810935,2.2399229738725444,2.312886953353882,1.7563962658614172,2.0869472395333024,2.882561206817627
train/2021001141,2.0,0,1.912942660221933,2.6474421222850397,2.3223984241485596,1.8378437803808358,2.7322451243306913,3.0123534202575684
train/2221003662,3.0,2,2.6148412427590864,3.0346196129166647,2.5302858352661133,2.5733551001819093,2.4718036040623783,2.982501268386841
train/2431003564,2.0,0,1.4809214862479707,2.161280972346579,1.854033350944519,1.3578701377717044,1.841379737456243,2.10492205619812
train/2021005197,2.0,0,2.11237705011881,2.206572336278406,1.5347999334335327,2.029929161902947,2.1106865220639714,1.7149121761322021
train/2021007343,2.0,1,2.52823996125635,2.619000717495358,2.59171724319458,2.4638091626362266,2.61159203532834,3.0206422805786133
train/2431002495,3.0,0,2.346829236681571,2.5352161451430923,2.3647620677948,2.252627158372026,2.4101161856123974,2.4943463802337646
train/2311001541,3.0,0,2.0283509145311434,2.5194866789055075,2.4838662147521973,1.9572813796097461,2.578617365841767,3.107010841369629
train/2221000485,2.0,4,1.7322135132507426,2.2818896130876394,2.2475779056549072,1.694038522742545,2.1009603632596177,2.8231844902038574
train/2221007536,4.0,1,3.648254670380748,4.165448705852026,3.8482940196990967,3.6103018015782258,3.897126479428117,4.28972053527832
train/2221001350,3.0,3,2.3426843685592846,2.3837868883258544,2.2002005577087402,2.2417580865181312,2.435516938877462,2.8900771141052246
train/2021006312,3.0,4,2.8786020109232444,2.7499475680021197,3.2634873390197754,2.827271159008088,2.4876083270859306,3.74931263923645
train/2221000299,2.0,1,2.073625973154832,2.328004764960282,2.096836566925049,1.9668153608244698,2.1400895268656055,2.5753591060638428
train/2221005436,2.0,0,1.6717832120033778,1.625481603479587,2.0074145793914795,1.6379215937381841,1.7331795169555868,2.2782883644104004
train/2431005745,2.0,4,1.0,2.290166900214274,1.8766487836837769,1.0,2.058053530251511,2.567216396331787
train/2311006349,4.0,3,3.4279215115096484,3.9850428708561045,3.763306140899658,3.353757832879196,4.108292726098229,4.230319023132324
train/2221002003,3.0,2,2.573684913477305,2.7874027299521686,2.6522960662841797,2.5322530714441047,2.7993645700184335,3.1953563690185547
train/2311006683,4.0,3,4.1060843083499545,4.293094292107605,4.686236381530762,3.9945148332291867,4.159913459332888,5.098235607147217
train/2021005430,2.0,0,2.344386352322184,2.464601731821044,2.463930130004883,2.306635313737572,2.48876566493532,3.0508604049682617
train/2311006845,3.0,3,2.9773762554603334,2.7830292911623076,3.163926601409912,2.925933516366223,2.8739992783309836,3.500556468963623
train/2021003780,4.0,4,3.618345826121836,3.7256075582431945,4.3492431640625,3.5814325135662703,3.6653750441611113,4.7609710693359375
train/2021006851,2.0,3,1.3832634698903692,2.011073539070056,2.291733980178833,1.2470528562198537,2.157766875101759,2.8350229263305664
train/2221006050,4.0,2,2.7044111195537837,2.7330315513125187,3.264190673828125,2.65919564167171,2.437049802269442,3.8450098037719727
train/2431005320,4.0,1,3.848622358375894,4.299079611496556,4.189908504486084,3.8128477472345472,4.067227246886139,4.541421890258789
train/2311006071,2.0,4,1.0,1.2833712705412201,1.3717856407165527,1.0,1.383704788527606,1.9973422288894653
train/2431002509,3.0,3,2.962307286683361,2.754166592882829,3.131279706954956,2.9377479769265995,2.7321793330647797,3.5166983604431152
train/2221005240,4.0,0,2.822108830596113,3.301468957033711,3.2132375240325928,2.751838917165294,3.153649642170817,3.4184982776641846
train/2221000400,2.0,4,2.4948867420224965,1.8240446245822683,2.2283833026885986,2.380941963622683,1.6375867875837176,2.2590034008026123
train/2021006584,3.0,0,2.4761857387427715,3.4543411476285786,2.9967269897460938,2.433419313341498,3.2693674661082848,3.4721460342407227
train/2021006380,2.0,0,2.7527509071210416,2.592443189498395,2.973337411880493,2.6675297894848358,2.525034606696702,3.5638790130615234
train/2221001937,4.0,2,3.1696913170552823,3.37836816930191,3.645490884780884,3.1219802312643843,3.1198341933230265,4.071576118469238
train/2311001924,4.0,1,3.336792381723507,3.6722396397123562,3.7120535373687744,3.2940484514926984,3.305550246081295,4.123673439025879
train/2311003358,3.0,2,2.829017841720111,2.8950049535758864,2.6233937740325928,2.785351395948015,2.839025736485186,3.1277108192443848
train/2431007063,3.0,1,3.5787224854728388,3.3865776039316,3.9599123001098633,3.5346380828512887,3.2397891149267406,4.413887977600098
train/2221007714,3.0,3,2.6090646667108013,2.9190509607591744,3.1812782287597656,2.5833863943249495,2.8703019866813912,3.5690269470214844
train/2311006543,3.0,1,2.982836499215348,3.8336807468707894,3.3052914142608643,2.9424049476380705,3.4565377293462576,3.6603291034698486
train/2021000276,3.0,0,2.8053652869194816,3.033403489485446,2.9731884002685547,2.7528391436794952,2.7862124699989463,3.625274658203125
train/2431006296,4.0,2,3.3040020499895366,4.002449955181071,3.1747848987579346,3.246624073137949,3.7740650474333837,3.6050198078155518
train/2431003815,5.0,4,3.727790136690239,4.397562014750026,4.466488838195801,3.696613282226328,3.924060873594185,4.908326148986816
train/2221005592,3.0,0,2.870638878215826,2.2379525980059256,2.847137451171875,2.820331108173009,2.4740328529441578,3.4419145584106445
train/2311006799,2.0,4,1.7859864085038635,2.4790423371321104,2.5529181957244873,1.7358075018014316,2.497372618532151,3.048388957977295
train/2021007483,2.0,2,2.1022660601161114,2.1282585701985823,2.1283812522888184,2.042911159182303,2.0624131850236056,2.4987235069274902
train/2021000462,1.0,2,1.6756757136025635,1.7623614575357573,2.426274299621582,1.5792084282129228,1.842134697799493,3.236330986022949
train/2021001116,3.0,0,2.378801842816228,2.42086421139711,2.5141847133636475,2.3091320776513182,2.069893128612211,2.9909868240356445
train/2021004409,3.0,4,2.8031302648546914,2.785110580882966,2.8278603553771973,2.7424350187069377,2.807361893482719,3.3341686725616455
train/2221005002,2.0,3,2.425262543068157,2.722195201861467,3.2386932373046875,2.3958541106297817,2.732004804619621,3.7190897464752197
train/2431007764,2.0,4,2.8039105442062784,3.0736881459169934,2.8413965702056885,2.753144590563032,2.8030467728331496,3.19594407081604
train/2431007322,3.0,1,2.018310206533124,2.826899787514912,2.4976367950439453,1.9569684555889753,2.543772755307039,2.860283374786377
train/2021006274,5.0,4,3.906238205836162,4.054759186213918,4.152069091796875,3.8505870270909712,3.8160156604708044,4.468201637268066
train/2311000707,2.0,1,1.9408175143755506,1.9629252864151374,2.0658068656921387,1.8842990750724797,1.6892793603061076,2.392773151397705
train/2221005061,3.0,0,2.465990296148355,2.847038624433873,2.514678955078125,2.4100301269467033,2.7637491458315404,3.0767693519592285
train/2021005154,4.0,3,3.0630344881106497,3.403735501120376,3.749377727508545,3.0143550844464184,3.3565630576301477,4.2505106925964355
train/2021000101,4.0,3,2.896579329516481,3.3029546561188075,3.7961254119873047,2.851997723505222,2.9798033430531814,4.100752353668213
train/2431005915,2.0,0,2.306159121683954,2.261399767453386,1.9004814624786377,2.2546461351119222,2.103393682942672,2.2365832328796387
train/2221007692,2.0,3,2.3838784347970075,3.3330667286120037,2.860780954360962,2.2606126136022837,2.8650435134152574,3.3380565643310547
train/2021001388,4.0,4,3.402300805287335,3.6227165526602993,3.620988607406616,3.3464184728832387,3.178102200518193,3.820507526397705
train/2021004042,2.0,0,2.2757217047052354,2.2437605909960725,2.9040839672088623,2.234108016669305,2.1530269656437646,2.9052789211273193
train/2021000870,3.0,0,2.9271427109539916,2.4822856850965476,3.143650770187378,2.887703342559414,2.338104308664432,3.4381093978881836
train/2431002533,3.0,0,3.491531251449202,3.5865345089019622,3.765228509902954,3.4091368684019634,3.4059510654931775,4.282088279724121
train/2221001252,3.0,4,2.2967354305803345,2.2003649924383426,2.8956117630004883,2.2337356398308,1.8289984886616526,3.449442148208618
train/2021001272,3.0,4,3.316960052636589,3.3764716820997136,3.914132595062256,3.247753398816869,3.196357421966683,4.252994537353516
train/2021003861,3.0,2,3.1627062040830562,3.3180718087475287,3.3651163578033447,3.127719367387626,3.147184167752356,3.909505844116211
train/2221001287,2.0,0,1.9387624708755564,2.6640566885504184,2.519007682800293,1.8543653393839719,2.518386837444327,3.1141610145568848
train/2021003020,5.0,2,3.998247887425163,4.7324612281455485,4.706506729125977,3.966279070901913,4.552421960925959,5.184531211853027
train/2311005563,4.0,0,3.3595045550674096,3.955881182851105,3.98644757270813,3.2915335890037136,3.9320181408549173,4.425199031829834
train/2431006156,3.0,2,2.4449224110715826,3.0349954880304817,3.081730842590332,2.4022289918260844,3.124634107771108,3.5517377853393555
train/2221000078,2.0,2,2.027709891692953,2.2358464537181986,1.8254148960113525,1.9713886259844267,2.1841244557092745,2.1716651916503906
train/2311003137,4.0,3,3.1609315740962787,2.8607603745100643,2.8258216381073,3.075443972910849,2.9421021210287632,3.200491189956665
train/2431003611,5.0,3,3.876833909442931,3.943983624034393,3.6514511108398438,3.802534159235825,3.7125409075301175,3.9735817909240723
train/2431003831,4.0,4,3.032542123139637,3.1371586307249086,2.9512109756469727,3.0062901656092627,3.2454644814660782,3.246882438659668
train/2221004871,2.0,3,2.141995680507599,2.9263052761884025,3.150573253631592,2.074056798887289,2.592129103229864,3.2592732906341553
train/2311006667,3.0,0,2.8317636508583117,3.2854678454273287,3.447840452194214,2.793390385400071,2.9180062955476527,3.709652900695801
train/2431001944,3.0,3,2.903921569627389,3.0229206920430873,3.0650172233581543,2.844954967634512,3.069481285809167,3.4977498054504395
train/2221000957,2.0,2,1.5451515611076907,1.7109445965016665,1.6045448780059814,1.4404069946052662,1.5242887825021574,2.031130075454712
train/2221005410,3.0,1,2.8947425581746598,3.4694207270221806,2.338928699493408,2.8545546484429054,2.9854483472012636,2.7106592655181885
train/2221007307,2.0,4,1.822157245915844,2.0660485343048465,1.8677160739898682,1.7332983679769223,1.8823238982742996,2.575962543487549
train/2021007432,4.0,2,3.5716390385306074,4.132026535295405,4.3902106285095215,3.463723890603883,3.885822888566118,4.75425386428833
train/2021001361,4.0,0,3.2410420492155754,3.7668894958648984,3.3184573650360107,3.1860261056427257,3.2507214644854594,3.883549928665161
train/2311006250,2.0,2,2.054460660231447,1.9498763190708222,1.149698257446289,2.0098750669505874,2.0091994154304365,1.5259332656860352
train/2221002453,3.0,0,2.772569582035459,3.1738369887281666,2.5292465686798096,2.7061210190720395,2.742378404870597,2.9769699573516846
train/2431006636,3.0,3,2.4419302963574747,3.06532314649586,2.7878665924072266,2.370076680507923,2.7401224523446874,3.129288911819458
train/2431002274,4.0,4,3.7871491590837847,3.7282192748547067,4.616819381713867,3.7409047130370876,3.3934569590432035,5.155345916748047
train/2311001096,5.0,1,3.8298031291630523,4.374690528370617,3.9825568199157715,3.7867358479169684,3.838548856520844,4.452946662902832
train/2221000507,2.0,3,3.642352165522184,3.3722556840217615,3.8237438201904297,3.6151266993830435,3.370591947150564,4.1751885414123535
train/2431002771,4.0,3,3.3622188652635816,3.5061409813187243,3.615874767303467,3.3042875226318578,3.2354808597386624,3.9854276180267334
train/2221003492,2.0,1,1.750583106654147,1.4383259733556866,1.980137586593628,1.6847800812242693,1.4968799055214337,2.271101951599121
train/2311001398,3.0,1,2.904854651322787,3.190727165738207,3.1622631549835205,2.865738550949425,2.7786200699525354,3.6810302734375
train/2221002151,2.0,4,2.1423738136979287,2.1961068071455596,2.8971943855285645,2.1162763105867195,2.1318478898725606,3.3722829818725586
train/2431005699,3.0,1,3.095525511201548,2.7056018008994753,3.0619266033172607,3.0066260439364676,2.793630198041331,3.643850326538086
train/2221007811,5.0,1,4.22986127646387,4.454483145024643,3.5524189472198486,4.200399900372706,4.390603256383404,3.933096408843994
train/2311006721,2.0,3,2.191654546823951,2.014770341162529,2.2052040100097656,2.1355447556047404,1.930990269015995,2.6953678131103516
train/2431006075,3.0,1,3.7828819534098597,3.5829782283868807,3.6020593643188477,3.7376275629601716,3.367637208054814,4.04916524887085
train/2311005211,5.0,1,3.687436812553376,4.037893214172653,4.133121490478516,3.66211383952777,3.421515850594067,4.602524280548096
train/2221007226,4.0,4,3.33764382634346,3.9600371400413525,4.116040229797363,3.317248102878886,3.854000230851783,4.658511161804199
train/2311004125,4.0,3,3.678012766904426,4.011676281738048,4.189027786254883,3.6404626470376327,3.79927598747735,4.496832847595215
train/2311005440,4.0,3,3.4488601168557844,3.755750748324624,4.007449626922607,3.399670188542376,3.4077595669167073,4.47501277923584
train/2021007491,3.0,2,2.339908798547947,3.2955395868256474,2.860527992248535,2.284875707258386,3.00943341965008,3.2753989696502686
train/2021006894,2.0,4,1.9408821083407228,1.8977986719755402,1.9252629280090332,1.8655527378715393,1.7661009386516393,2.4132907390594482
train/2311005326,3.0,1,2.029792104061835,2.294512257349096,1.9740502834320068,1.9165220814256452,2.273918421116957,2.350849151611328
train/2431004714,3.0,3,2.4031243821584622,2.4651812277209055,2.1949541568756104,2.3450014539939383,2.517612429338075,2.615889549255371
train/2311004796,4.0,2,3.540142837664294,4.1532547865567295,4.3118510246276855,3.5041649497689833,3.7747485826157443,4.759305477142334
train/2021006681,3.0,0,3.3940450220061487,3.3310249518288417,3.4782094955444336,3.3302699662501682,3.032377248085654,3.9060215950012207
train/2221003085,2.0,3,1.9307151960065965,2.5338492671042507,2.3441033363342285,1.8796625298328615,2.2959907321579998,3.0558135509490967
train/2221001295,3.0,0,2.986171024568739,3.6321639554215435,3.4978692531585693,2.929596631666426,3.400457510710465,3.9824252128601074
train/2021000616,2.0,4,1.661692948417554,1.9001226572174532,2.139796733856201,1.575985822323478,1.8788671483645,2.670567512512207
train/2221000418,3.0,2,4.12396848278397,3.363687387305775,4.243160724639893,4.0817226278951635,3.2285011713597203,4.629815578460693
train/2221001490,4.0,0,3.617007553122473,3.9189732895444536,4.410494804382324,3.519645015797185,3.619613641987294,4.982945442199707
train/2431005834,2.0,3,1.2853243215953616,1.995013752958455,2.275529623031616,1.197807609764895,1.8496193724675425,3.077979564666748
train/2431003441,2.0,2,2.9842130593669047,2.67770641625353,3.1439883708953857,2.917885175267402,2.4204353955309075,3.5437498092651367
train/2311004338,2.0,2,2.767968107673373,2.7350894658423446,2.2582902908325195,2.726496538471569,2.8272874089588007,2.6542468070983887
train/2221000141,3.0,1,3.3241201037325534,3.056138470903088,3.5734920501708984,3.275081260243888,2.8553814671269637,3.8308217525482178
train/2311001321,2.0,1,1.570132553940657,1.9833009910463202,1.7870022058486938,1.4888185503771538,1.9642332913632696,2.2001800537109375
train/2021000730,2.0,3,1.7956345875261956,2.8303369913662566,2.1771979331970215,1.7577774123742302,2.5267570942378357,2.599053144454956
train/2221004944,4.0,1,3.3178231131706393,4.052644141421,3.9850645065307617,3.27766072331451,3.542688806102286,4.427573204040527
train/2021000349,3.0,4,2.756548644793341,3.3366047320858696,3.1473841667175293,2.6958299708841738,3.1189187877735334,3.576002597808838
train/2311001819,4.0,4,3.4845895193826264,4.084469186356284,4.242635250091553,3.423793750813676,3.605371182373541,4.600589752197266
train/2021000080,2.0,2,1.7512408293050252,2.328522423271058,2.6459622383117676,1.6966091810443515,2.3734712196699705,3.1823391914367676
train/2221000698,2.0,1,1.918904546670368,2.504209708744424,2.2285337448120117,1.8354442520061567,2.3733704616749893,2.8492650985717773
train/2221005533,3.0,4,3.0931632226249723,3.2661648088940614,3.3462204933166504,3.0375147882290925,2.9506226885189135,3.692518472671509
train/2431005371,3.0,2,2.0257918912960653,2.257856590012413,2.319739818572998,1.9591388786377224,2.0902569014102186,2.8319931030273438
train/2221006441,3.0,4,3.053524311100801,3.7506286586839503,3.5106515884399414,2.987281392269223,3.548812687833042,4.019689559936523
train/2021003046,4.0,3,3.953287157446779,4.09555762384867,4.290489196777344,3.9072919357711244,3.8767584901554875,4.765374183654785
train/2021006983,2.0,3,2.723954767711353,2.7933663084086993,3.304636001586914,2.6553793287067924,2.7286326364089755,3.61946964263916
train/2311000626,3.0,1,2.521067540749509,3.086633070818278,2.871729612350464,2.4704417574489757,2.7707158864222556,3.358226776123047
train/2221003301,3.0,3,1.9834015491945047,2.9605669085806254,2.9379491806030273,1.9419367588050107,2.861869921896692,3.3638803958892822
train/2221002933,3.0,1,2.924075089376183,3.9013553708029463,3.2454776763916016,2.882314969956951,3.794930252431122,3.793572187423706
train/2021002171,4.0,0,2.984723328565245,3.9567664431638634,3.858771324157715,2.9683360741160736,3.6493612105986193,4.300860404968262
train/2431004781,3.0,2,2.024695972140959,2.1361474201101665,2.5642154216766357,1.971646677571003,2.289933659352632,3.2842142581939697
train/2021000934,3.0,4,2.9126375798937176,3.353000861895073,3.450401544570923,2.866812574634644,2.9065159948432675,3.9542438983917236
train/2311005482,2.0,3,1.6632182637053963,2.408035997116273,3.0396041870117188,1.6142582814616844,2.536234392676808,3.527627468109131
train/2221003069,4.0,2,3.251047458808761,3.4042009164790965,3.742445468902588,3.159007246810169,3.254655332330117,4.111628532409668
train/2431002011,3.0,2,2.573687957005821,2.6441009046343145,1.8691705465316772,2.5039202848856847,2.108752666571825,2.192467212677002
train/2221007421,3.0,2,2.2817831252224834,2.2739477315098173,2.9143853187561035,2.2258577735627227,2.1629424615944646,3.3292274475097656
train/2221003646,6.0,4,4.803549542229263,5.060109838905608,3.897782802581787,4.785145276198812,4.78830201649852,4.47170877456665
train/2431005842,4.0,3,3.694088846753238,3.650779279514193,4.534512042999268,3.678049941218837,3.4637968880582384,4.758414268493652
train/2431002886,2.0,1,2.4297755590110954,2.389281682099571,2.300955295562744,2.3682605751533305,2.2450568913171924,2.6817684173583984
train/2221000981,3.0,3,3.145096942624377,2.953540897790885,3.328307867050171,3.09301698793357,3.014649496029715,3.5721402168273926
train/2021007815,3.0,1,3.1442849013693195,3.4272394388510525,3.5863776206970215,3.095875551673365,3.6022366123584764,4.13974142074585
train/2431003572,3.0,3,2.482696130910795,3.3072308347982653,2.8206541538238525,2.42706988026346,3.073091530692046,3.2195680141448975
train/2021003801,4.0,4,3.3429523389117533,4.002539541580088,4.658493995666504,3.2580685763357566,3.7241910081019074,5.063029766082764
train/2021004531,2.0,1,1.4778943576756332,1.6581069979811116,2.092271327972412,1.390034309576931,1.4843385805895029,2.5501532554626465
train/2021006495,2.0,0,1.9410869932158672,2.472948031539233,2.266573429107666,1.8575703543637798,2.3637096533882147,2.7718582153320312
